,reaction_id,templates,rxn_smiles,products_run,yield,rxnname,N_atom,max_MW,charged,max_N_stereoisomers,bond_changes,aromatic,incorrect
2700,ebcbdaea151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][O:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][c:11]2[cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17][c:18]12>CC(=O)O.OO>[Br:2][c:12]1[c:11]2[cH:10][cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[cH:17][cH:16][c:13]1[O:14][CH3:15],[Br:2][c:12]1[c:11]2[cH:10][cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[cH:17][cH:16][c:13]1[O:14][CH3:15].[Br:2][c:8]1[c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[c:11]([cH:10][cH:9]1)[cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]2.[Br:2][c:9]1[cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[c:11]([cH:10]1)[cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]2.[Br:2][c:10]1[cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[c:11]1[cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]2.[Br:2][c:16]1[c:13]([O:14][CH3:15])[cH:12][c:11]2[cH:10][cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[cH:17]1.[Br:2][c:17]1[cH:16][c:13]([O:14][CH3:15])[cH:12][c:11]2[cH:10][cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]21,92.59,Bromination,18,293.98915631200003,True,1,"{('12', '2', 1.0), ('1', '2', 0.0)}",True,False
2701,ebc09a9a151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][c:4]1[cH:5][cH:6][c:7]2[n:8][c:9]([NH2:10])[s:11][c:12]2[cH:13]1>ClC(Cl)Cl>[Br:2][c:6]1[cH:5][c:4]([CH3:3])[cH:13][c:12]2[c:7]1[n:8][c:9]([NH2:10])[s:11]2,[Br:2][c:6]1[cH:5][c:4]([CH3:3])[cH:13][c:12]2[c:7]1[n:8][c:9]([NH2:10])[s:11]2.[Br:2][c:5]1[c:4]([CH3:3])[cH:13][c:12]2[c:7]([cH:6]1)[n:8][c:9]([NH2:10])[s:11]2.[Br:2][c:13]1[c:4]([CH3:3])[cH:5][cH:6][c:7]2[n:8][c:9]([NH2:10])[s:11][c:12]21,92.0,Bromination,13,241.95133132400002,True,1,"{('2', '6', 1.0), ('1', '2', 0.0)}",True,False
2702,ebd82dfe151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[OH:3][c:4]1[cH:5][cH:6][cH:7][c:8]([F:9])[c:10]1[OH:11]>ClC(Cl)(Cl)Cl.ClC(Cl)Cl>[Br:2][c:7]1[cH:6][cH:5][c:4]([OH:3])[c:10]([OH:11])[c:8]1[F:9],[Br:2][c:7]1[cH:6][cH:5][c:4]([OH:3])[c:10]([OH:11])[c:8]1[F:9].[Br:2][c:5]1[c:4]([OH:3])[c:10]([OH:11])[c:8]([F:9])[cH:7][cH:6]1.[Br:2][c:6]1[cH:5][c:4]([OH:3])[c:10]([OH:11])[c:8]([F:9])[cH:7]1,54.4,Bromination,11,205.937869688,True,1,"{('2', '7', 1.0), ('1', '2', 0.0)}",True,False
2703,ebcbdb94151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][O:4][C:5](=[O:6])[c:7]1[cH:8][cH:9][cH:10][c:11]2[cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17][c:18]12>CO.OO>[Br:2][c:12]1[c:11]2[cH:10][cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[cH:17][cH:16][c:13]1[O:14][CH3:15],[Br:2][c:12]1[c:11]2[cH:10][cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[cH:17][cH:16][c:13]1[O:14][CH3:15].[Br:2][c:8]1[c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[c:11]([cH:10][cH:9]1)[cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]2.[Br:2][c:9]1[cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[c:11]([cH:10]1)[cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]2.[Br:2][c:10]1[cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[c:11]1[cH:12][c:13]([O:14][CH3:15])[cH:16][cH:17]2.[Br:2][c:16]1[c:13]([O:14][CH3:15])[cH:12][c:11]2[cH:10][cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]2[cH:17]1.[Br:2][c:17]1[cH:16][c:13]([O:14][CH3:15])[cH:12][c:11]2[cH:10][cH:9][cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[c:18]21,87.08,Bromination,18,293.98915631200003,True,1,"{('12', '2', 1.0), ('1', '2', 0.0)}",True,False
2705,ebe4143e151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:1]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[O:3]=[c:4]1[cH:5][cH:6][nH:7][c:8](=[O:9])[nH:10]1>CC(=O)O>[Br:2][c:5]1[c:4](=[O:3])[nH:10][c:8](=[O:9])[nH:7][cH:6]1,[Br:1][c:5]1[c:4](=[O:3])[nH:10][c:8](=[O:9])[nH:7][cH:6]1.[Br:1][c:6]1[cH:5][c:4](=[O:3])[nH:10][c:8](=[O:9])[nH:7]1,89.7,Bromination,10,189.93778943599997,True,1,"{('2', '5', 1.0), ('1', '2', 0.0)}",True,False
2706,ebf28b72151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[NH2:3][c:4]1[c:5]([F:6])[cH:7][cH:8][cH:9][c:10]1[F:11]>ClC(Cl)Cl.c1ccncc1>[Br:2][c:8]1[cH:7][c:5]([F:6])[c:4]([NH2:3])[c:10]([F:11])[cH:9]1,[Br:2][c:8]1[cH:7][c:5]([F:6])[c:4]([NH2:3])[c:10]([F:11])[cH:9]1.[Br:2][c:7]1[c:5]([F:6])[c:4]([NH2:3])[c:10]([F:11])[cH:9][cH:8]1,83.59,Bromination,11,206.949517668,True,1,"{('2', '8', 1.0), ('1', '2', 0.0)}",True,False
2708,ebe46c18151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][O:4][C:5](=[O:6])[c:7]1[cH:8][c:9]2[c:10]([cH:11][cH:12][cH:13][c:14]2[O:15][CH3:16])[s:17]1>ClCCl>[Br:2][c:11]1[c:10]2[c:9]([cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[s:17]2)[c:14]([O:15][CH3:16])[cH:13][cH:12]1,[Br:2][c:11]1[c:10]2[c:9]([cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[s:17]2)[c:14]([O:15][CH3:16])[cH:13][cH:12]1.[Br:2][c:8]1[c:7]([C:5]([O:4][CH3:3])=[O:6])[s:17][c:10]2[c:9]1[c:14]([O:15][CH3:16])[cH:13][cH:12][cH:11]2.[Br:2][c:12]1[cH:11][c:10]2[c:9]([cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[s:17]2)[c:14]([O:15][CH3:16])[cH:13]1.[Br:2][c:13]1[cH:12][cH:11][c:10]2[c:9]([cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[s:17]2)[c:14]1[O:15][CH3:16],100.0,Bromination,17,299.94557724800006,True,1,"{('11', '2', 1.0), ('1', '2', 0.0)}",True,False
2709,ebf86e84151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[c;H0;D3;+0:2]1:[cH;D2;+0:3]:[c;H0;D3;+0:4](-[NH2;D1;+0:5]):[cH;D2;+0:6]:[c;H0;D3;+0:7](-[Br;H0;D1;+0:8]):[cH;D2;+0:9]:1.[c,n:10]:[cH;D2;+0:11]:[c,n:12]>>[Br;H0;D1;+0:8]-[c;H0;D3;+0:11](:[c,n:10]):[c,n:12]",[Br:1][c:2]1[cH:3][cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][cH:10][s:11]2)[cH:12]1.[NH2:13][c:14]1[cH:15][c:16]([Br:17])[cH:18][c:19]([Br:20])[cH:21]1>>[Br:1][c:2]1[cH:3][c:4]([Br:20])[cH:5][c:6](-[c:7]2[cH:8][cH:9][cH:10][s:11]2)[cH:12]1,[Br:1][c:2]1[cH:3][c:4]([Br:20])[cH:5][c:6](-[c:7]2[cH:8][cH:9][cH:10][s:11]2)[cH:12]1.[Br:1][c:2]1[c:3]([Br:20])[cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][cH:10][s:11]2)[cH:12]1.[Br:1][c:2]1[cH:3][cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][cH:10][s:11]2)[c:12]1[Br:20].[Br:1][c:2]1[cH:3][cH:4][c:5]([Br:20])[c:6](-[c:7]2[cH:8][cH:9][cH:10][s:11]2)[cH:12]1.[Br:1][c:2]1[cH:3][cH:4][cH:5][c:6](-[c:7]2[c:8]([Br:20])[cH:9][cH:10][s:11]2)[cH:12]1.[Br:1][c:2]1[cH:3][cH:4][cH:5][c:6](-[c:7]2[cH:8][c:9]([Br:20])[cH:10][s:11]2)[cH:12]1,55.0,Bromination,21,315.85569539200003,True,1,"{('19', '20', 0.0), ('20', '4', 1.0)}",True,False
2710,ec011c1e151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[O:3]=[c:4]1[cH:5][cH:6][n:7]([C@H:8]2[CH2:9][C@H:10]([F:11])[C@@H:12]([CH2:13][OH:14])[O:15]2)[c:16](=[O:17])[nH:18]1>CC(=O)O>[Br:2][c:5]1[c:4](=[O:3])[nH:18][c:16](=[O:17])[n:7]([C@H:8]2[CH2:9][C@H:10]([F:11])[C@@H:12]([CH2:13][OH:14])[O:15]2)[cH:6]1,[Br:2][c:5]1[c:4](=[O:3])[nH:18][c:16](=[O:17])[n:7]([C@H:8]2[CH2:9][C@H:10]([F:11])[C@@H:12]([CH2:13][OH:14])[O:15]2)[cH:6]1.[Br:2][c:6]1[cH:5][c:4](=[O:3])[nH:18][c:16](=[O:17])[n:7]1[C@H:8]1[CH2:9][C@H:10]([F:11])[C@@H:12]([CH2:13][OH:14])[O:15]1,64.0,Bromination,18,307.98079712,True,1,"{('2', '5', 1.0), ('1', '2', 0.0)}",True,False
2711,ebe5f90c151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[O:3]=[C:4]1[C:5](=[O:6])[N:7]2[CH2:8][CH2:9][S:10][c:11]3[cH:12][cH:13][cH:14][c:15]1[c:16]32>O.CC(=O)O>[Br:2][c:13]1[cH:12][c:11]2[c:16]3[c:15]([cH:14]1)[C:4](=[O:3])[C:5](=[O:6])[N:7]3[CH2:8][CH2:9][S:10]2,[Br:2][c:13]1[cH:12][c:11]2[c:16]3[c:15]([cH:14]1)[C:4](=[O:3])[C:5](=[O:6])[N:7]3[CH2:8][CH2:9][S:10]2.[Br:2][c:12]1[c:11]2[c:16]3[c:15]([cH:14][cH:13]1)[C:4](=[O:3])[C:5](=[O:6])[N:7]3[CH2:8][CH2:9][S:10]2.[Br:2][c:14]1[cH:13][cH:12][c:11]2[c:16]3[c:15]1[C:4](=[O:3])[C:5](=[O:6])[N:7]3[CH2:8][CH2:9][S:10]2,73.9,Bromination,16,282.93026153200003,True,1,"{('13', '2', 1.0), ('1', '2', 0.0)}",True,False
2712,ebf3f66a151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][c:13]1[cH:14][n:15][c:16](-[c:17]2[cH:18][cH:19][c:20]([OH:21])[cH:22][cH:23]2)[n:24][cH:25]1>O.ClCCl>[Br:2][c:19]1[cH:18][c:17](-[c:16]2[n:15][cH:14][c:13]([CH2:12][CH2:11][CH2:10][CH2:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[cH:25][n:24]2)[cH:23][cH:22][c:20]1[OH:21],[Br:2][c:19]1[cH:18][c:17](-[c:16]2[n:15][cH:14][c:13]([CH2:12][CH2:11][CH2:10][CH2:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[cH:25][n:24]2)[cH:23][cH:22][c:20]1[OH:21].[Br:2][c:14]1[c:13]([CH2:12][CH2:11][CH2:10][CH2:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[cH:25][n:24][c:16](-[c:17]2[cH:18][cH:19][c:20]([OH:21])[cH:22][cH:23]2)[n:15]1.[Br:2][c:18]1[c:17](-[c:16]2[n:15][cH:14][c:13]([CH2:12][CH2:11][CH2:10][CH2:9][CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[cH:25][n:24]2)[cH:23][cH:22][c:20]([OH:21])[cH:19]1,76.83,Bromination,25,390.130675584,True,1,"{('19', '2', 1.0), ('1', '2', 0.0)}",True,False
2713,ebfec270151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[I;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[I;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[CH3:1][O:2][c:3]1[n:4][c:5]([Cl:6])[cH:7][cH:8][c:9]1[CH:10]=[O:11].[I:12][I:13]>COCCOC.CNCCN(C)C.CCCC[Li]>[CH3:1][O:2][c:3]1[n:4][c:5]([Cl:6])[cH:7][c:8]([I:13])[c:9]1[CH:10]=[O:11],[CH3:1][O:2][c:3]1[n:4][c:5]([Cl:6])[cH:7][c:8]([I:13])[c:9]1[CH:10]=[O:11].[CH3:1][O:2][c:3]1[n:4][c:5]([Cl:6])[c:7]([I:13])[cH:8][c:9]1[CH:10]=[O:11],51.39,Iodination,13,296.90535408,True,1,"{('12', '13', 0.0), ('13', '8', 1.0)}",True,False
2714,d7b39cfa151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[NH2:3][c:4]1[c:5]([F:6])[cH:7][cH:8][cH:9][c:10]1[F:11]>O.O.CC(=O)O>[Br:2][c:8]1[cH:7][c:5]([F:6])[c:4]([NH2:3])[c:10]([F:11])[cH:9]1,[Br:2][c:8]1[cH:7][c:5]([F:6])[c:4]([NH2:3])[c:10]([F:11])[cH:9]1.[Br:2][c:7]1[c:5]([F:6])[c:4]([NH2:3])[c:10]([F:11])[cH:9][cH:8]1,91.7,Bromination,11,206.949517668,True,1,"{('2', '8', 1.0), ('1', '2', 0.0)}",True,False
2715,d7b5e82a151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][CH2:4][O:5][C:6](=[O:7])[c:8]1[c:9]([CH3:10])[nH:11][c:12]2[cH:13][cH:14][c:15]([CH2:16][C:17](=[O:18])[O:19][CH2:20][CH3:21])[cH:22][c:23]12>CC(=O)O>[Br:2][c:14]1[cH:13][c:12]2[nH:11][c:9]([CH3:10])[c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:23]2[cH:22][c:15]1[CH2:16][C:17](=[O:18])[O:19][CH2:20][CH3:21],[Br:2][c:14]1[cH:13][c:12]2[nH:11][c:9]([CH3:10])[c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:23]2[cH:22][c:15]1[CH2:16][C:17](=[O:18])[O:19][CH2:20][CH3:21].[Br:2][c:13]1[c:12]2[nH:11][c:9]([CH3:10])[c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:23]2[cH:22][c:15]([CH2:16][C:17](=[O:18])[O:19][CH2:20][CH3:21])[cH:14]1.[Br:2][c:22]1[c:15]([CH2:16][C:17](=[O:18])[O:19][CH2:20][CH3:21])[cH:14][cH:13][c:12]2[nH:11][c:9]([CH3:10])[c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:23]21,86.0,Bromination,23,367.041920156,True,1,"{('14', '2', 1.0), ('1', '2', 0.0)}",True,False
2716,d7b3b168151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][CH2:4][O:5][C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]2[cH:12][cH:13][cH:14][cH:15][n:16]2[c:17]1=[O:18]>CCOC(C)=O.CC(=O)O>[Br:2][c:10]1[cH:9][c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:17](=[O:18])[n:16]2[c:11]1[cH:12][cH:13][cH:14][cH:15]2,[Br:2][c:10]1[cH:9][c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:17](=[O:18])[n:16]2[c:11]1[cH:12][cH:13][cH:14][cH:15]2.[Br:2][c:9]1[c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:17](=[O:18])[n:16]2[c:11]([cH:10]1)[cH:12][cH:13][cH:14][cH:15]2.[Br:2][c:12]1[c:11]2[cH:10][cH:9][c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:17](=[O:18])[n:16]2[cH:15][cH:14][cH:13]1.[Br:2][c:13]1[cH:12][c:11]2[cH:10][cH:9][c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:17](=[O:18])[n:16]2[cH:15][cH:14]1.[Br:2][c:14]1[cH:13][cH:12][c:11]2[cH:10][cH:9][c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:17](=[O:18])[n:16]2[cH:15]1.[Br:2][c:15]1[cH:14][cH:13][cH:12][c:11]2[cH:10][cH:9][c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:17](=[O:18])[n:16]21,71.0,Bromination,18,294.98440528,True,1,"{('10', '2', 1.0), ('1', '2', 0.0)}",True,False
2717,d7c09e00151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[I;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[I;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([OH:10])[c:11]([Br:12])[cH:13]1.[I:14][I:15]>O=C(O[K])O[K].Oc1ccccc1.C1CCOC1>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]([I:15])[c:9]([OH:10])[c:11]([Br:12])[cH:13]1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:8]([I:15])[c:9]([OH:10])[c:11]([Br:12])[cH:13]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[c:7]([I:15])[cH:8][c:9]([OH:10])[c:11]([Br:12])[cH:13]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:8][c:9]([OH:10])[c:11]([Br:12])[c:13]1[I:15],90.0,Iodination,15,369.870154216,True,1,"{('15', '8', 1.0), ('14', '15', 0.0)}",True,False
2718,d7c34268151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][CH2:4][O:5][c:6]1[cH:7][c:8]([O:9][CH2:10][CH3:11])[cH:12][cH:13][c:14]1[C:15]#[N:16]>ClC(Cl)Cl>[Br:2][c:12]1[c:8]([O:9][CH2:10][CH3:11])[cH:7][c:6]([O:5][CH2:4][CH3:3])[c:14]([C:15]#[N:16])[cH:13]1,[Br:2][c:12]1[c:8]([O:9][CH2:10][CH3:11])[cH:7][c:6]([O:5][CH2:4][CH3:3])[c:14]([C:15]#[N:16])[cH:13]1.[Br:2][c:7]1[c:6]([O:5][CH2:4][CH3:3])[c:14]([C:15]#[N:16])[cH:13][cH:12][c:8]1[O:9][CH2:10][CH3:11].[Br:2][c:13]1[cH:12][c:8]([O:9][CH2:10][CH3:11])[cH:7][c:6]([O:5][CH2:4][CH3:3])[c:14]1[C:15]#[N:16],99.0,Bromination,16,269.005140724,True,1,"{('12', '2', 1.0), ('1', '2', 0.0)}",True,False
2719,d7ca7b1e151311ea81f9b7db9d39a498,"[I;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[C;H0;D3;+0:3](=[O;H0;D1;+0:4])-[CH2;D2;+0:5]-[CH2;D2;+0:6]-[C;H0;D3;+0:7]-1=[O;H0;D1;+0:8].[c,n:9]:[cH;D2;+0:10]:[c,n:11]>>[I;H0;D1;+0:1]-[c;H0;D3;+0:10](:[c,n:9]):[c,n:11]",[O:1]=[C:2]1[CH2:3][CH2:4][C:5](=[O:6])[N:7]1[I:8].[O:9]=[C:10]1[CH2:11][c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]2[NH:18]1>O.CC(=O)O>[I:8][c:14]1[cH:13][c:12]2[c:17]([cH:16][cH:15]1)[NH:18][C:10](=[O:9])[CH2:11]2,[I:8][c:14]1[cH:13][c:12]2[c:17]([cH:16][cH:15]1)[NH:18][C:10](=[O:9])[CH2:11]2.[I:8][c:13]1[c:12]2[c:17]([cH:16][cH:15][cH:14]1)[NH:18][C:10](=[O:9])[CH2:11]2.[I:8][c:15]1[cH:14][cH:13][c:12]2[c:17]([cH:16]1)[NH:18][C:10](=[O:9])[CH2:11]2.[I:8][c:16]1[cH:15][cH:14][cH:13][c:12]2[c:17]1[NH:18][C:10](=[O:9])[CH2:11]2,70.0,Iodination,18,258.949411812,True,1,"{('7', '8', 0.0), ('14', '8', 1.0)}",True,False
2720,d7c34dbc151311ea81f9b7db9d39a498,"[Cl;H0;D1;+0:1]-[N;H0;D3;+0:2]1-[CH2;D2;+0:3]-[CH2;D2;+0:4]-[O;H0;D2;+0:5]-[CH2;D2;+0:6]-[CH2;D2;+0:7]-1.[c,n:8]:[cH;D2;+0:9]:[c,n:10]>>[Cl;H0;D1;+0:1]-[c;H0;D3;+0:9](:[c,n:8]):[c,n:10]",[CH2:1]1[CH2:2][N:3]([Cl:4])[CH2:5][CH2:6][O:7]1.[CH3:8][O:9][c:10]1[cH:11][c:12]([CH2:13][CH2:14][CH2:15][CH3:16])[cH:17][cH:18][c:19]1[C:20](=[O:21])[OH:22]>>[Cl:4][c:17]1[c:12]([CH2:13][CH2:14][CH2:15][CH3:16])[cH:11][c:10]([O:9][CH3:8])[c:19]([C:20](=[O:21])[OH:22])[cH:18]1,[Cl:4][c:17]1[c:12]([CH2:13][CH2:14][CH2:15][CH3:16])[cH:11][c:10]([O:9][CH3:8])[c:19]([C:20](=[O:21])[OH:22])[cH:18]1.[Cl:4][c:11]1[c:10]([O:9][CH3:8])[c:19]([C:20](=[O:21])[OH:22])[cH:18][cH:17][c:12]1[CH2:13][CH2:14][CH2:15][CH3:16].[Cl:4][c:18]1[cH:17][c:12]([CH2:13][CH2:14][CH2:15][CH3:16])[cH:11][c:10]([O:9][CH3:8])[c:19]1[C:20](=[O:21])[OH:22],56.98,Chlorination,22,242.07097202,True,1,"{('17', '4', 1.0), ('3', '4', 0.0)}",True,False
2721,d7c3c166151311ea81f9b7db9d39a498,"[Br;H0;D1;+0:1]-[Br;H0;D1;+0:2].[c,n:3]:[cH;D2;+0:4]:[c,n:5]>>[Br;H0;D1;+0:2]-[c;H0;D3;+0:4](:[c,n:3]):[c,n:5]",[Br:1][Br:2].[CH3:3][C:4](=[O:5])[N:6]1[CH2:7][CH2:8][c:9]2[c:10]([CH3:11])[cH:12][c:13]([CH3:14])[cH:15][c:16]21>O.CC(=O)O>[Br:2][c:12]1[c:10]([CH3:11])[c:9]2[c:16]([cH:15][c:13]1[CH3:14])[N:6]([C:4]([CH3:3])=[O:5])[CH2:7][CH2:8]2,[Br:2][c:12]1[c:10]([CH3:11])[c:9]2[c:16]([cH:15][c:13]1[CH3:14])[N:6]([C:4]([CH3:3])=[O:5])[CH2:7][CH2:8]2.[Br:2][c:15]1[c:13]([CH3:14])[cH:12][c:10]([CH3:11])[c:9]2[c:16]1[N:6]([C:4]([CH3:3])=[O:5])[CH2:7][CH2:8]2,83.7,Bromination,16,267.02587616799997,True,1,"{('12', '2', 1.0), ('1', '2', 0.0)}",True,False
